Message in a Bottle,,,0.0,,0.0,,,,,,,2.0,,,,,8.0,,,,,,,2.6666666666666665,,,,,,,0.0,,,0.0,,,,,0.0,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,7.0,,,0.0,,,5.0,,,0.0,,,,0.0,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,10.0,10.0,0.0,,,,4.5,,10.0,,0.0,,,5.0,,,,,,,,,,,7.0,,,,,,,,,,0.0,0.0,,,,,0.0,,,0.0,,0.0,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,8.0,0.0,,,0.0,0.0,,,1.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,10.0,0.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,5.0,0.0,,,9.0,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,7.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,,,0.0,,,,,,,9.0,,,8.0,,,,,,,,0.0,,0.0,0.0,5.0,,,,5.0,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,0.0,,6.0,,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,,,,,,,3.0,,0.0,0.0,0.0,,,,,,,,0.0,,,,,10.0,,,0.0,,,0.0,,,,0.0,,,,3.0,0.0,,,,,,0.0,,8.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,,,10.0,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,7.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,8.0,,,0.0,,,,,,5.0,,,,,0.0,,,,,,10.0,,,,,,,,,5.0,,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,,,,0.0,4.0,,0.0,0.0,,0.0,,,,,,0.0,,2.0,0.0,,0.0,,,0.0,,,,,7.0,,,,,0.0,,,,0.0
Middlesex: A Novel,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8.0,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,10.0,,,,,0.0,,,,0.0,,,,0.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,9.0,,0.0,,,,7.0,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,9.0,,,,,,,,10.0,,,,,,,,,,,8.0,,,,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,10.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,0.0,,4.0,,,,0.0,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,,,0.0,,,,10.0,,10.0,,,,,,,,,,0.0,,,,0.0,,,,8.0,8.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,0.0,7.0,8.0,,,,,0.0,,
Midnight,,,,,,,,,,,,,,,0.0,,,,,,,,,8.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,10.0,,,,,0.0,,0.0,4.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,7.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,10.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,8.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0
Midnight Bayou,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,0.0,0.0,9.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,10.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,0.0,,,5.0,,,,,,,,,,,,,5.0,,,,,,,0.0,,,0.0,,,,9.0,,,,,,,,,,,,,,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,6.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,0.0,,2.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,9.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midnight in the Garden of Good and Evil,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8.0,,,7.0,,,,,,,0.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,9.0,,,,,0.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,5.0,,,,,,,,,,,,0.0,,,,0.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,7.0,,,,,3.5,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,9.0,8.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,0.0,,
Midnight in the Garden of Good and Evil: A Savannah Story,,0.0,,,,,,,,,,6.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,10.0,,,,,,,,,0.0,,,8.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,7.0,,9.0,,,,,,,,,,,6.0,,,,8.0,,0.0,,,,,,,,,,,,,10.0,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,8.0,,8.0,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,10.0,,,0.0,0.0,,7.0,,,,,0.0,,7.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,9.0,,,,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,8.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,10.0,,,,,0.0,,,,,,,,,,,,,,,,,8.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,9.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5.0,,,,0.0,,,,,,,,
Midwives: A Novel,,,,,0.0,,,,,,,7.0,,,0.0,8.0,,,,,0.0,,,6.0,,,,,,0.0,,,,,,,,,7.0,,,,,,,,,,0.0,,,,10.0,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,8.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,,0.0,,,,,9.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,6.0,,0.0,,0.0,,,,,,,,,0.0,,,8.0,,,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,2.0,,,,,,8.0,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,,0.0,,,5.0,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,0.0,8.0,,,,,,,8.0,,,,9.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,8.0,,,,,,,0.0,,0.0,,,0.0,,,7.0,,,,,8.0,8.0,,,,,10.0,,,,,,,0.0,,,,,,,,,,,,7.0,,,,,8.0,5.0,,,,,,,,,,,,,,,,,,9.0,,,,0.0,,,0.0,,,,,,0.0,,,,10.0,,,,,,,0.0,,,,,,,7.0,,,0.0,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,9.0,,,0.0,,,8.0,,,0.0,,,,,,,,,,,10.0,,,,,,9.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,10.0,,0.0,,,,9.0,,,,0.0,,,,,,,,,,,,,,,,,10.0,,,,,,0.0,0.0,,0.0,,,,,0.0,9.0,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,,8.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,9.0,,,,,,,0.0,0.0,,,,,0.0,,,,0.0,,8.0,,,,0.0,,,,
Mind Prey,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,10.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,0.0,,,,,,5.0,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,9.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,
Mirror Image,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,4.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,8.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,6.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,6.5,,,0.0,,,,,,,,,,,8.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0
Misery,,0.0,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,6.5,,0.0,,,,,9.0,,,,,,,,10.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,10.0,,,,,0.0,8.0,0.0,,,2.6666666666666665,,,,,,,0.0,,,,,8.0,,0.0,,0.0,,,,9.0,,,,,,,5.0,,5.0,,,,,,,,10.0,,0.0,,,,,,,,5.0,,0.0,,,,,,,0.0,,9.0,0.0,,,,,,,,,,,,,,,10.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,0.0,10.0,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,10.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,8.0,0.0,,,,,0.0,,,,,,,2.5,,,,,,,,,5.0,,,,,,,,,,,,,,0.0,,,,9.0,,0.0,,,0.0,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,9.0,,,,,,,,0.0,,,7.0,,,,,,0.0,,,0.0,,,,,8.0,,,,,,,10.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,8.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,0.0,,0.0,,3.5,,,,,,0.0,,,,,10.0,,0.0,,0.0,,0.0
Miss Julia Speaks Her Mind : A Novel,,,,,,,,,,0.0,,,,,,,,,,,,,,8.0,,0.0,,,,8.0,,,7.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,10.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7.0,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,8.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,7.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
Montana Sky,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,0.0,10.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,8.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,9.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,0.0,,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,9.0,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Moo,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,8.0,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,7.0,,,,,,6.0,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,5.0,,,,,,,,0.0,,,,,,,,0.0,,,7.5,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,9.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,7.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,6.0,,0.0,,,2.5,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,3.0,,,,,,,0.0,,,
